Date,Route,Rating,Notes,URL,Pitches,Location,"Avg Stars","Your Stars",Style,"Lead Style","Route Type","Your Rating",Length,"Rating Code"
2023-06-18,"Tragically Hip",5.11c,"Hung moving to the 5th bolt. This climb deserves its status, really good arete climbing.",https://www.mountainproject.com/route/106337835/tragically-hip,1,"Washington > South-Central & Yakima > Tieton River > The Bend > Bend West",3.4,-1,Lead,Fell/Hung,Sport,,80,5200
2023-06-18,"Ambient Domain",5.10c,"Not sure where the fingers where, but it stemmed readily, right where you wanted it.",https://www.mountainproject.com/route/109207942/ambient-domain,1,"Washington > South-Central & Yakima > Tieton River > The Bend > Bend West",3.3,-1,TR,,Trad,,80,3200
2023-06-18,"House Rules",5.10c,"Rad route, I should definitely lead this without hesitation.",https://www.mountainproject.com/route/111661299/house-rules,1,"Washington > South-Central & Yakima > Tieton River > The Bend > Bend West",2.8,-1,TR,,Sport,,90,3200
2023-06-18,"Cruel Harvest",5.9,"1st route of the day.",https://www.mountainproject.com/route/107128234/cruel-harvest,1,"Washington > South-Central & Yakima > Tieton River > The Bend > Bend West",2.5,-1,Lead,Onsight,Trad,,95,2400
2023-06-18,"Hallowed Ground",5.9,"2nd route of the day.",https://www.mountainproject.com/route/107128242/hallowed-ground,1,"Washington > South-Central & Yakima > Tieton River > The Bend > Bend West",2.7,-1,Lead,Onsight,Trad,,90,2400
2023-06-17,"First Blood",5.8+,,https://www.mountainproject.com/route/108161888/first-blood,1,"Washington > South-Central & Yakima > Tieton River > Royal Columns > Main Face",2.7,-1,Lead,Onsight,Trad,,70,2200
2023-06-17,"Little Known Wonder",5.7,,https://www.mountainproject.com/route/107128270/little-known-wonder,1,"Washington > South-Central & Yakima > Tieton River > Royal Columns > Main Face",2.6,-1,Lead,Onsight,Trad,,90,1800
2023-06-13,"Model Worker",5.11c,"Fell on the dyno and second crux. Conditions where not the best. ",https://www.mountainproject.com/route/105814991/model-worker,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Lower Town Wall > (C) Main Wall, left side",3.5,4,Lead,Fell/Hung,Trad,5.11c,120,5200
2023-06-13,"Agent Orange",5.11c,"TR soloed. The crux felt like the last moves. Everything else was chill, just beta intensive.",https://www.mountainproject.com/route/107819526/agent-orange,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Inner Walls > Grandeur Buttress",3.1,-1,TR,,"Trad, TR",,70,5200
2023-06-13,"Corner Flash",5.7,"Rope solo lead",https://www.mountainproject.com/route/106677557/corner-flash,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Inner Walls > Grandeur Buttress",2.5,-1,Lead,Redpoint,"Trad, TR",,55,1800
2023-06-09,"MW crack",5.11a,"Hard to see gear, blew the onsight right at the top. ",https://www.mountainproject.com/route/113428771/mw-crack,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Middle Town Walls > Mid Wall",2.6,-1,Lead,Fell/Hung,"Trad, TR",,25,4600
2023-06-09,"Plum Pudding",5.9,"Re-direct TR from PBR anchors.",https://www.mountainproject.com/route/106386419/plum-pudding,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Middle Town Walls > Mid Wall",3.4,-1,TR,,Trad,,70,2400
2023-06-09,"Coal Train",5.8,"Mason lead this thing.",https://www.mountainproject.com/route/120713643/coal-train,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Middle Town Walls > The Rhythm Cliff > Lower Rhythm",2.4,-1,TR,,Trad,,40,2100
2023-06-08,PBR,5.10b,"Followed Patrick. ",https://www.mountainproject.com/route/108140143/pbr,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Middle Town Walls > Mid Wall",3.6,-1,Follow,,Trad,,100,2900
2023-06-08,"With Apologies to Kenny G",5.10a/b,"Patrick lead this thing. ",https://www.mountainproject.com/route/120714228/with-apologies-to-kenny-g,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Middle Town Walls > The Rhythm Cliff > Lower Rhythm",2.9,-1,Follow,,Trad,,40,2800
2023-06-08,"Playing by Ear",5.10c/d,"This thing was hard. Felt like a big sandbag.",https://www.mountainproject.com/route/120714317/playing-by-ear,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Middle Town Walls > The Rhythm Cliff > Lower Rhythm",2.3,-1,Lead,Fell/Hung,Sport,,35,3400
2023-06-08,"Perfect Pitch",5.10d,"Fell at the top when you go left. This is a great pitch. ",https://www.mountainproject.com/route/120714098/perfect-pitch,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Middle Town Walls > The Rhythm Cliff > Lower Rhythm",3.7,-1,Lead,Fell/Hung,Trad,,50,3500
2023-06-07,"Coltrane Roof",5.10c,"Carter lead this thing, fun roof sequence.",https://www.mountainproject.com/route/122864623/coltrane-roof,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Middle Town Walls > The Rhythm Cliff > Lower Rhythm",3.0,-1,TR,,Trad,,60,3200
2023-06-07,"5.10 in B-minor",5.10b,"Lead onsight rope solo, 2nd week in a row was smoother.",https://www.mountainproject.com/route/120713727/510-in-b-minor,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Middle Town Walls > The Rhythm Cliff > Lower Rhythm",3.3,-1,Lead,Onsight,Trad,,70,2900
2023-06-01,Argentinosaurus,5.10c,,https://www.mountainproject.com/route/119443173/argentinosaurus,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Lower Lump Area > (a) Beetle Bailey Slab",3.7,-1,TR,,Sport,,125,3200
2023-06-01,Argentinosaurus,5.10c,"With Syd.",https://www.mountainproject.com/route/119443173/argentinosaurus,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Lower Lump Area > (a) Beetle Bailey Slab",3.7,-1,Lead,Fell/Hung,Sport,,125,3200
2023-06-01,"Wild Turkey",5.7,"Nicole’s first 5.7 index lead",https://www.mountainproject.com/route/111859955/wild-turkey,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Lookout Point Area > Private Idaho",3.0,-1,Follow,,"Trad, TR",,100,1800
2023-05-31,"Battered Sandwich",5.9,"Gotta love granite flares. ",https://www.mountainproject.com/route/106004538/battered-sandwich,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Lookout Point Area > Private Idaho",3.4,-1,Lead,Onsight,"Trad, TR",,103,2400
2023-05-31,"I Am In Top a Shader",5.11d,"This thing is a hard 11c, but supper safe. There is one 11+ crack move but most of the business is on the face. ",https://www.mountainproject.com/route/107298333/i-am-in-top-a-shader,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Lookout Point Area > Private Idaho",3.8,-1,Lead,Fell/Hung,"Trad, TR",,90,5500
2023-05-31,"Model Worker",5.11c,"Fell right after making the crux on the glassy fleet. Felt supper solid in the dyno and high foot. Nicole was on belay.",https://www.mountainproject.com/route/105814991/model-worker,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Lower Town Wall > (C) Main Wall, left side",3.5,4,Lead,Fell/Hung,Trad,5.11c,120,5200
2023-05-31,"Princely Ambitions",5.9,,https://www.mountainproject.com/route/105790710/princely-ambitions,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Lower Town Wall > (C) Main Wall, left side",3.6,-1,Lead,Redpoint,Trad,,,2400
2023-05-31,"Perfect Pitch",5.10d,"Attempted to onsight lead rope solo, hung around in the crack and took my first solo whips. Brent Barghahn system worked well, though I should reinforce my cache loops, get my alpine butterfly dialed, and tape the locker shut on my grigri.",https://www.mountainproject.com/route/120714098/perfect-pitch,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Middle Town Walls > The Rhythm Cliff > Lower Rhythm",3.7,-1,Solo,,Trad,,50,3500
2023-05-29,"Wild Boar",5.11d,"Removed a lot of moss, super technical dyke climbing.",https://www.mountainproject.com/route/108161834/wild-boar,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Middle Town Walls > Mid Wall",3.0,-1,TR,,Sport,,,5500
2023-05-29,"Keith's Crack",5.11c,,https://www.mountainproject.com/route/108161850/keiths-crack,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Middle Town Walls > Mid Wall",3.7,-1,TR,,Trad,,,5200
2023-05-29,"Keith's Crack",5.11c,".3, .3 at the top of the bloulder.

Place .75 (BD), then a blue metoulious, and biggest rp in the last pin scar before the crux. Then .4/.5 will get you to the top.",https://www.mountainproject.com/route/108161850/keiths-crack,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Middle Town Walls > Mid Wall",3.7,-1,TR,,Trad,,,5200
2023-05-29,"Keith's Crack",5.11c,"Onsight attempt, and I fell at the crux. ",https://www.mountainproject.com/route/108161850/keiths-crack,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Middle Town Walls > Mid Wall",3.7,-1,Lead,Fell/Hung,Trad,,,5200
2023-05-27,Zoom,5.10d,"Two kind gals let Carter and I hang out rope.",https://www.mountainproject.com/route/106054444/zoom,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > The Country Area > (c) The Country",3.7,-1,TR,,Trad,,80,3500
2023-05-26,Wham,5.11c,"The last moves where near impossible feeling in the sun. ",https://www.mountainproject.com/route/106185268/wham,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > The Country Area > (c) The Country",3.7,-1,TR,,Sport,,60,5200
2023-05-26,Wham,5.11c,"Difficult, much worse conditions then the onsight attempt.",https://www.mountainproject.com/route/106185268/wham,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > The Country Area > (c) The Country",3.7,-1,Lead,Fell/Hung,Sport,,60,5200
2023-05-25,Wham,5.11c,"Hung draws. Felts strong, and sent to the crux traversing back left.",https://www.mountainproject.com/route/106185268/wham,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > The Country Area > (c) The Country",3.7,-1,Lead,Fell/Hung,Sport,,60,5200
2023-05-25,"Little Jupiter- Short Version",5.11d,"Climbed to the crux, above the chained draw. It was really difficult, ended up lowering off the draw.",https://www.mountainproject.com/route/106052898/little-jupiter-short-version,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > The Country Area > (c) The Country",3.6,-1,Lead,Fell/Hung,Sport,,80,5500
2023-05-25,"Thin Fingers",5.11a,"Climbed with Carter, stopped at low anchors.",https://www.mountainproject.com/route/105805741/thin-fingers,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Lower Town Wall > (D) Narrow Arrow and further right",3.8,-1,Lead,Redpoint,Trad,,120,4600
2023-05-25,"Model Worker",5.11c,"High right foot and high left foot at the crux.",https://www.mountainproject.com/route/105814991/model-worker,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Lower Town Wall > (C) Main Wall, left side",3.5,4,Lead,Fell/Hung,Trad,5.11c,120,5200
2023-05-25,"Beetle Bailey P1",5.10d,"I never did the left “v4”, instead of following chalk I climbed on some nubs left then a pretty big runout to chains.",https://www.mountainproject.com/route/119108504/beetle-bailey-p1,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Lower Lump Area > (a) Beetle Bailey Slab",3.1,-1,Lead,Onsight,Trad,,,3500
2023-05-25,"Smilodon Fatalis",5.8+,"First pitch with Carter ",https://www.mountainproject.com/route/119198566/smilodon-fatalis,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Lower Lump Area > (a) Beetle Bailey Slab",3.0,-1,,,Sport,,70,2200
2023-05-25,"Model Worker",5.11c,"Hit dyno right away by climbing a bit high and jumping sideways. Fumbled a bit on high beta, which is just staying low and crunched.",https://www.mountainproject.com/route/105814991/model-worker,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Lower Town Wall > (C) Main Wall, left side",3.5,4,TR,,Trad,5.11c,120,5200
2023-05-24,"TPMV (10% Meteorological Vinculation)","5.12c/d PG13","First pitch, Jack put it up.",https://www.mountainproject.com/route/106328521/tpmv-10-meteorological-vinculation,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Lower Town Wall > (C) Main Wall, left side",4.0,-1,TR,,Trad,,300,7400
2023-05-24,"Model Worker",5.11c,"Right foot inside edge high and step up left high to the second left foot. Dyno off the middle foot and stick it. ",https://www.mountainproject.com/route/105814991/model-worker,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Lower Town Wall > (C) Main Wall, left side",3.5,4,TR,,Trad,5.11c,120,5200
2023-05-24,"Model Worker",5.11c,"One hung, fell at the dyno which was challenging. Need to use a normal sport draw at the hole. Probably don’t fall there, and crunch myself up with low hands. Right foot up then find spot to pull left foot up. From here, power stand into the rail.  1” and .75” where great beta. ",https://www.mountainproject.com/route/105814991/model-worker,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Lower Town Wall > (C) Main Wall, left side",3.5,4,Lead,Fell/Hung,Trad,5.11c,120,5200
2023-05-24,"Princely Ambitions",5.9,"Followed Patrick, swung over to setup TR on lower part of model worker. ",https://www.mountainproject.com/route/105790710/princely-ambitions,2,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Lower Town Wall > (C) Main Wall, left side",3.6,-1,Follow,,Trad,,,2400
2023-05-24,"Thin Fingers",5.11a,"Patrick lead to lower anchors",https://www.mountainproject.com/route/105805741/thin-fingers,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Lower Town Wall > (D) Narrow Arrow and further right",3.8,-1,Follow,,Trad,,120,4600
2023-05-18,"Journey to the Other Side of the Bridge",5.8,"Sydney convinced me to do one more pitch, we both thought it was a stout 5.8 boulder.",https://www.mountainproject.com/route/106812714/journey-to-the-other-side-of-the-bridge,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Inner Walls > Toxic - Tang Area",2.1,-1,Lead,Onsight,Trad,,45,2100
2023-05-18,"Toxic Shock",5.9,"Sydney’s first pitch at index, she worked hard for the clean follow! ",https://www.mountainproject.com/route/105791086/toxic-shock,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Inner Walls > Toxic - Tang Area",3.7,-1,Lead,Redpoint,Trad,,90,2400
2023-05-18,"Delusions of Adequacy",5.11a,"I thought this was about as hard as agent orange. ",https://www.mountainproject.com/route/114794873/delusions-of-adequacy,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Inner Walls > Grandeur Buttress",3.0,-1,TR,,Trad,,70,4600
2023-05-18,"Agent Orange",5.11c,"Felt pretty manageable on TR. One hung with some bad beta.. keep moving left down low. Red point crux would certainty be the top moves.",https://www.mountainproject.com/route/107819526/agent-orange,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Inner Walls > Grandeur Buttress",3.1,-1,TR,,"Trad, TR",,70,5200
2023-05-18,"Corner Flash",5.7,"Setup TR for agent Orange. Sydney’s second climb at index.",https://www.mountainproject.com/route/106677557/corner-flash,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Inner Walls > Grandeur Buttress",2.5,-1,Lead,Redpoint,"Trad, TR",,55,1800
2023-05-17,"Cunning Stunt",5.10c/d,"Followed Patrick. Still think it is one of best 5.10 sport routes I’ve climbed. ",https://www.mountainproject.com/route/105800865/cunning-stunt,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > The Country Area > (c) The Country",3.6,-1,Follow,,Sport,,80,3400
2023-05-17,"Just say no to Frank Sinatra",5.11b/c,"I should lead this some day.",https://www.mountainproject.com/route/105805764/just-say-no-to-frank-sinatra,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > The Country Area > (c) The Country",2.6,-1,TR,,Trad,,100,5100
2023-05-17,"Frank Presley",5.11a,"As fun as I remembered, better to save the numb climbing for cool days.",https://www.mountainproject.com/route/105808027/frank-presley,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > The Country Area > (c) The Country",2.6,-1,Lead,Fell/Hung,Sport,,90,4600
2023-05-17,"Japanese Gardens",5.11+,"Followed Patrick to the low anchors. ",https://www.mountainproject.com/route/105791008/japanese-gardens,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Lower Town Wall > (C) Main Wall, left side",3.7,-1,TR,,Trad,,200,5300
2023-05-17,"Model Worker",5.11c,"Hard route. Edge right foot, with right hip against wall, before stepping up and high on left.

Climb high and dyno down.",https://www.mountainproject.com/route/105814991/model-worker,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Lower Town Wall > (C) Main Wall, left side",3.5,4,TR,,Trad,5.11c,120,5200
2023-05-17,"Princely Ambitions",5.9,"Good to be back In index.",https://www.mountainproject.com/route/105790710/princely-ambitions,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Lower Town Wall > (C) Main Wall, left side",3.6,-1,Lead,,Trad,,,2400
2023-02-18,S-Crack,5.11d,"Avoiding the raining gully. Cracks flowing with water",https://www.mountainproject.com/route/105740657/s-crack,4,"Utah > Wasatch Range > Central Wasatch > Little Cottonwood Canyon > The Thumb Area",3.1,-1,Lead,Onsight,Trad,,350,5500
2023-02-18,"The Standard Thumb",5.7,"Alpine adventure ",https://www.mountainproject.com/route/105741170/the-standard-thumb,11,"Utah > Wasatch Range > Central Wasatch > Little Cottonwood Canyon > The Thumb Area",2.2,-1,Lead,,Trad,,,1800
2022-11-25,"The Violator",5.11-,"Violated onsight ",https://www.mountainproject.com/route/107623103/the-violator,1,"Utah > Southeast Utah > Indian Creek > Sinbad Wall aka Nuclear Wall",3.3,-1,,,Trad,,70,4700
2021-06-28,"Stem the Tide","5.10d R","Ran up it on TR after satans corner, dry fired at the first bolt and lost some skin. Good climb... it would be a fun lead. ",https://www.mountainproject.com/route/105741623/stem-the-tide,1,"Utah > Wasatch Range > Central Wasatch > Little Cottonwood Canyon > Gate Buttress > Dihedrals Area",3.3,-1,TR,,Sport,,60,3500
2021-06-28,"Satan's Corner",5.8,"Instead of traversing all the way left to chains, apparently there is an anchor directly above the pin before the traverse. Fun climb. ",https://www.mountainproject.com/route/105740510/satans-corner,2,"Utah > Wasatch Range > Central Wasatch > Little Cottonwood Canyon > Gate Buttress > Dihedrals Area",3.6,-1,,,Trad,,100,2100
2021-06-28,Tarzan,5.10a,"1 move of 10a of the start. Ran it into something else ",https://www.mountainproject.com/route/105741461/tarzan,1,"Utah > Wasatch Range > Central Wasatch > Little Cottonwood Canyon > Gate Buttress > Beckey's Wall Area",2.4,-1,,,Trad,,120,2600
2021-06-28,"Tingey's Terror",5.7,"Two 80m stretchers. Fun. ",https://www.mountainproject.com/route/105740441/tingeys-terror,2,"Utah > Wasatch Range > Central Wasatch > Little Cottonwood Canyon > Gate Buttress > Beckey's Wall Area",2.9,-1,,,Trad,,400,1800
2021-06-27,"Lizzie Borden",5.9,"Actually it was this ",https://www.mountainproject.com/route/105742007/lizzie-borden,1,"Utah > Wasatch Range > Central Wasatch > Little Cottonwood Canyon > Gate Buttress > Schoolroom Area",1.4,-1,Lead,Onsight,Trad,,90,2400
2021-06-27,"Hatchet Crack",5.7,"Not sure what I climbed, but ended in this",https://www.mountainproject.com/route/105740432/hatchet-crack,1,"Utah > Wasatch Range > Central Wasatch > Little Cottonwood Canyon > Gate Buttress > Schoolroom Area",2.5,-1,Lead,Onsight,Trad,,80,1800
2021-06-26,"Schoolroom Direct Variation","5.7 R","Extend gear that is left of the crack, then run it until you reach the hook. ",https://www.mountainproject.com/route/105740036/schoolroom-direct-variation,1,"Utah > Wasatch Range > Central Wasatch > Little Cottonwood Canyon > Gate Buttress > Schoolroom Area",2.9,-1,Lead,Onsight,Trad,,50,1800
2021-06-26,"The Hook","5.8 R","Jumped into the second pitch (money pitch) after doing schoolroom. It was good fun. Not R with the bolts. ",https://www.mountainproject.com/route/105740816/the-hook,2,"Utah > Wasatch Range > Central Wasatch > Little Cottonwood Canyon > Gate Buttress > Schoolroom Area",3.0,-1,,,Trad,,400,2100
2021-06-26,Schoolroom,5.6,"Nice long 70m stretcher. Yellow Nut walked, fun spice. Climbed Into 35 of the guidebook ",https://www.mountainproject.com/route/105740012/schoolroom,3,"Utah > Wasatch Range > Central Wasatch > Little Cottonwood Canyon > Gate Buttress > Schoolroom Area",3.0,-1,Lead,Onsight,Trad,,400,1600
2021-06-26,"Bushwhack Crack",5.8,"Fun crack, Sydney is learning to jam ",https://www.mountainproject.com/route/105740045/bushwhack-crack,2,"Utah > Wasatch Range > Central Wasatch > Little Cottonwood Canyon > Gate Buttress > Schoolroom Area",3.1,-1,Lead,Onsight,Trad,,250,2100
2021-06-26,Pentapitch,5.8,"2 long pitches. Great climb ",https://www.mountainproject.com/route/105739895/pentapitch,5,"Utah > Wasatch Range > Central Wasatch > Little Cottonwood Canyon > Pentapitch Area",3.6,-1,Lead,Onsight,Trad,,,2100
2021-06-22,"East Ridge",5.6,"Simul with a 40m and look at the topo next time. Went left at first or second tower. Missed the Peton pitch but did some sick bulging hand crack into an offwidth.",https://www.mountainproject.com/route/105848762/east-ridge,10,"Wyoming > Wind River Range > Cirque of the Towers > Wolfs Head",3.9,-1,Lead,Onsight,"Trad, Alpine",,1000,1600
2021-06-22,"South Buttress",5.8,"Scramble to the base of the corner system and it goes it two pitches ",https://www.mountainproject.com/route/105827746/south-buttress,4,"Wyoming > Wind River Range > Cirque of the Towers > Pingora",3.4,-1,Lead,Onsight,"Trad, Alpine",,500,2100
2021-06-21,"East Face, Left Side Cracks",5.7+,"First route in the Cirque. Took about 6 hours, camp to camp. Followed the weakness and swung 7 pitches in total. Great day with mike. ",https://www.mountainproject.com/route/105827735/east-face-left-side-cracks,11,"Wyoming > Wind River Range > Cirque of the Towers > Pingora",3.4,-1,,,"Trad, Alpine",,1187,1900
2021-06-05,"Tow Away Zone",5.10a/b,"Felt hard. Lead head isn’t on ",https://www.mountainproject.com/route/105741062/tow-away-zone,1,"Idaho > South Idaho > City of Rocks > Parking Lot Rock > Parking Lot Rock - East",2.7,2,Lead,Onsight,Trad,5.10b,80,2800
2021-01-11,"Peanut Brittle",5.10a,,https://www.mountainproject.com/route/106333961/peanut-brittle,1,"Arizona > Southern Arizona > Cochise Stronghold > West Stronghold > Sweet Rock",2.5,-1,Lead,Onsight,Sport,,90,2600
2021-01-11,"Hot Tamale",5.10b/c,,https://www.mountainproject.com/route/106333974/hot-tamale,2,"Arizona > Southern Arizona > Cochise Stronghold > West Stronghold > Sweet Rock",2.8,-1,Lead,Onsight,Sport,,140,3100
2021-01-09,"Cracker Jack",5.10c/d,"Hard. ",https://www.mountainproject.com/route/106333969/cracker-jack,1,"Arizona > Southern Arizona > Cochise Stronghold > West Stronghold > Sweet Rock",2.7,4,Lead,Fell/Hung,"Trad, Sport",5.10d,90,3400
2021-01-08,"Mystery of the Desert",5.9,Fun,https://www.mountainproject.com/route/105928187/mystery-of-the-desert,5,"Arizona > Southern Arizona > Cochise Stronghold > West Stronghold > Sheepshead Area (Southwest) > The Muttonhead",3.0,-1,Lead,Onsight,Trad,,450,2400
2021-01-08,"Ides of Middlemarch",5.10a,Fun,https://www.mountainproject.com/route/105910980/ides-of-middlemarch,5,"Arizona > Southern Arizona > Cochise Stronghold > West Stronghold > Sheepshead Area (Southwest) > The Sheepshead",2.7,-1,Lead,Onsight,Trad,,700,2600
2021-01-07,Ewephoria,5.8,Fun,https://www.mountainproject.com/route/105861181/ewephoria,5,"Arizona > Southern Arizona > Cochise Stronghold > West Stronghold > Sheepshead Area (Southwest) > The Sheepshead",3.2,-1,Lead,Onsight,Trad,,750,2100
2020-10-19,Gemini,5.12a,"Sweet route. Bouldery to the chains ",https://www.mountainproject.com/route/105845597/gemini,1,"Idaho > South Idaho > City of Rocks > Bath Rock > Bath Rock - West",3.5,-1,Lead,Fell/Hung,Sport,,65,6600
2020-08-20,"Southern Wall Left",5.10c,"Bailed in rain",https://www.mountainproject.com/route/106234677/southern-wall-left,4,"Wyoming > Wind River Range > Deep Lake Area > Haystack Mountain",3.4,-1,Lead,,"Trad, Alpine",,1000,3200
2020-08-13,"Caveat Emptor",5.10c,,https://www.mountainproject.com/route/105843833/caveat-emptor,8,"Wyoming > Grand Teton National Park > Death Canyon > Cathedral Buttress",3.8,-1,Lead,Onsight,"Trad, Alpine",,1000,3200
2020-08-01,"Spark Seeker",5.11,"Fun route ",https://www.mountainproject.com/route/117399075/spark-seeker,1,"Wyoming > Lander Area > Wild Iris > Lower Remuda",1.1,3,Lead,,Sport,5.11,75,5000
2020-07-22,"The Flakes",5.9-,,https://www.mountainproject.com/route/105751144/the-flakes,1,"Colorado > Boulder > Eldorado Canyon State Park > Redgarden Wall > Redgarden - S Buttress",2.5,-1,Lead,Onsight,Trad,,,2300
2020-07-18,"Omega Crack",5.12b,"I got on this thing with Bailey ",https://www.mountainproject.com/route/106021967/omega-crack,2,"Wyoming > Grand Teton National Park > Death Canyon > Omega  Buttress",3.7,-1,,,"Trad, Sport, Alpine",,,6900
2020-07-18,"Dihedral of Horrors",5.9,"Climbed with Bailey ",https://www.mountainproject.com/route/105813333/dihedral-of-horrors,4,"Wyoming > Grand Teton National Park > Death Canyon > Omega  Buttress",3.5,-1,,,"Trad, Alpine",,400,2400
2020-05-28,"Soli Deo Gloria",5.12a,"A couple Tr solo burns. Fun moves. Felt slightly easier then Mr. Lean, even after a long day. Gear was plentiful and crux was on bolts. ",https://www.mountainproject.com/route/106021263/soli-deo-gloria,1,"Minnesota > Tettegouche SP (North Shore) > Palisade Head",3.7,-1,TR,,"Trad, TR",,85,6600
2020-05-25,"Superior Crack",5.9-,"Pretty full on. First lead at the head, topped out in a downpour. ",https://www.mountainproject.com/route/105827808/superior-crack,1,"Minnesota > Tettegouche SP (North Shore) > Palisade Head",3.1,-1,Lead,Onsight,"Trad, TR",,95,2300
2020-05-22,"18b.  Silver Sickness",5.11c/d,"3rd time. Linked 8 draws together and so it hung at the lip of the roof ",https://www.mountainproject.com/route/114798115/18b-silver-sickness,1,"Michigan > Upper Peninsula > Silver Mountain > Main Wall",3.4,4,Lead,Redpoint,Sport,5.12a,60,5400
2020-05-20,"7.  Super Mario's Magic Mushroom",5.12a/b,"Fun shit ",https://www.mountainproject.com/route/114797909/7-super-marios-magic-mushroom,1,"Michigan > Upper Peninsula > Silver Mountain > Main Wall",3.1,3,Lead,Redpoint,Sport,5.12a,50,6800
2020-05-17,"Hope You Got Insurance And Shit",5.11,"Hung cam for cam and cleaned route. 5.10 using the hand crack. 5.12ish using only the finger crack ",https://www.mountainproject.com/route/118251265/hope-you-got-insurance-and-shit,1,"Michigan > Upper Peninsula > Silver Mountain > Backside (aka Assland)",3.0,3,Lead,Fell/Hung,Trad,5.12a,23,5000
2020-05-15,"Grade 10",5.10,"5.10- ",https://www.mountainproject.com/route/118251276/grade-10,1,"Michigan > Upper Peninsula > Silver Mountain > Backside (aka Assland)",3.4,3,Lead,Onsight,Trad,5.10,30,3000
2020-05-12,"12.  Dripping With Cooties",5.12a/b,,https://www.mountainproject.com/route/114798053/12-dripping-with-cooties,1,"Michigan > Upper Peninsula > Silver Mountain > Main Wall",4.0,4,Lead,Redpoint,Sport,5.12a,90,6800
2020-05-11,"34.  Love Street",5.11d,"Some long time ago ",https://www.mountainproject.com/route/114798604/34-love-street,1,"Michigan > Upper Peninsula > Silver Mountain > Main Wall",3.3,-1,,,Sport,,70,5500
2020-01-02,"Risky Business","5.10c R",,https://www.mountainproject.com/route/105732866/risky-business,1,"Nevada > Southern Nevada > Red Rocks > (10) Pine Creek Canyon > Mescalito > Dark Shadows Wall",3.8,-1,Lead,Onsight,Trad,,400,3200
2020-01-02,Birdland,5.7+,,https://www.mountainproject.com/route/105733115/birdland,6,"Nevada > Southern Nevada > Red Rocks > (10) Pine Creek Canyon > Brass Wall",3.4,-1,Lead,Redpoint,Trad,,600,1900
